x,y,objectid,source,ext_id,cat1,cat2,cat3,org_name,name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,point_x,point_y
-117.796196657732,34.0890341876168,11896,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,East Shore R V Park Camping,1440 Camper View Rd,,91773,,,909-5998355,,,,12712,,,http://egis3.lacounty.gov/lms/?p=12712,publish,34.08903422,-117.7961966,2010/11/02 02:50:56+00,,,6623377.66388471,1854844.2193938
-117.793823657013,34.0883294473573,11897,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,East Shore R V Group Camping,1440 Camper View Rd,,91773,,,909-5998355,,,,12713,,,http://egis3.lacounty.gov/lms/?p=12713,publish,34.08832948,-117.7938236,2010/11/02 02:50:56+00,,,6624096.68311597,1854589.21695106
-118.615593655719,34.5103381958504,11898,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Castaic Lagoon Group Camp,,,91384,,,661-2574050,,,,12714,,,http://egis3.lacounty.gov/lms/?p=12714,publish,34.51033823,-118.6155936,2010/11/02 02:50:56+00,,,6376221.67788272,2008670.18765989
-118.606935556173,34.5052240056011,11899,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Castaic Lake County Campground,32132 Castaic Lake Dr,,91384,,,661-2574050,,,,12715,,,http://egis3.lacounty.gov/lms/?p=12715,publish,34.50522404,-118.6069355,2010/11/02 02:50:56+00,,,6378818.67564148,2006793.18911731
-117.945019956595,34.1165540770231,11900,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Santa Fe Dam Youth Camp,15501 E Arrow Hwy,,91706,,,626-3341065,,,,12716,,,http://egis3.lacounty.gov/lms/?p=12716,publish,34.11655411,-117.9450199,2010/11/02 02:50:56+00,,,6578311.66543423,1864801.21325931
-118.221247556901,34.6999990560379,11901,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Mcnair,5300 W Avenue I,,93536,,,661-9404117,,,,12717,,,http://egis3.lacounty.gov/lms/?p=12717,publish,34.69999909,-118.2212475,2010/11/02 02:50:56+00,,,6495170.68539105,2077198.18446189
-118.225649357413,34.7000239561142,11902,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Smith,5300 W Avenue I,,93536,,,661-9404011,,,,12718,,,http://egis3.lacounty.gov/lms/?p=12718,publish,34.70002399,-118.2256493,2010/11/02 02:50:56+00,,,6493847.67327331,2077210.18739064
-118.2212480569,34.7014141659016,11903,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Onizuka,5300 W Avenue I,,93536,,,661-9404111,,,,12719,,,http://egis3.lacounty.gov/lms/?p=12719,publish,34.7014142,-118.221248,2010/11/02 02:50:56+00,,,6495171.6686568,2077713.18638465
-118.225983956873,34.7007075261745,11904,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Scobee,5300 W Avenue I,,93536,,,661-9404011,,,,12720,,,http://egis3.lacounty.gov/lms/?p=12720,publish,34.70070756,-118.2259839,2010/11/02 02:50:56+00,,,6493747.66330272,2077459.18525223
-118.225613257481,34.7014308861179,11905,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Resnick,5300 W Avenue I,,93536,,,661-9404011,,,,12721,,,http://egis3.lacounty.gov/lms/?p=12721,publish,34.70143092,-118.2256132,2010/11/02 02:50:56+00,,,6493859.67292123,2077722.18767898
-118.220870257535,34.7007086755798,11906,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Jarvis,5300 W Avenue I,,93536,,,661-9404110,,,,12722,,,http://egis3.lacounty.gov/lms/?p=12722,publish,34.70070871,-118.2208702,2010/11/02 02:50:56+00,,,6495284.65629172,2077456.18722673
-117.822475057279,34.2375432671441,11907,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Oak Grove Camp,22550 East Fork Rd,,91702,,,626-9101213,,,,12724,,,http://egis3.lacounty.gov/lms/?p=12724,publish,34.2375433,-117.822475,2010/11/02 02:50:56+00,,,6615325.67900448,1908874.2120554
-118.47616775623,34.5654769759639,11908,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp 14,35100 San Francisquito Cyn Rd,,91350,,,661-2970784,,,,12725,,,http://egis3.lacounty.gov/lms/?p=12725,publish,34.56547701,-118.4761677,2010/11/02 02:50:56+00,,,6418318.66914789,2028508.18604156
-118.486444156147,34.456879115629,11909,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Joe Scott,28700 N Bouquet Canyon Rd,,91350,,,661-2968811,,,,12726,,,http://egis3.lacounty.gov/lms/?p=12726,publish,34.45687915,-118.4864441,2010/11/02 02:50:56+00,,,6415033.69573097,1989002.19156289
-118.482266255881,34.4583604062555,11910,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Camp Scudder,28750 N Bouquet Canyon Rd,,91350,,,661-2968811,,,,12727,,,http://egis3.lacounty.gov/lms/?p=12727,publish,34.45836044,-118.4822662,2010/11/02 02:50:56+00,,,6416295.68369256,1989535.19016881
-118.412013755873,34.3538921558119,11911,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Fire Camp 9,21521 N Sand Cyn Rd,,91321,,,818-3671310,,,,12728,,,http://egis3.lacounty.gov/lms/?p=12728,publish,34.35389219,-118.4120137,2010/11/02 02:50:56+00,,,6437316.68233289,1951423.19782339
-118.17470975713,34.1977004265604,11912,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Fire Camp 2,4810 N Oak Grove Dr,,91103,,,818-7906434,,,,12729,,,http://egis3.lacounty.gov/lms/?p=12729,publish,34.19770046,-118.1747097,2010/11/02 02:50:56+00,,,6508840.66854972,1894373.20792098
-118.602635556165,34.4651482257073,11913,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Fire Camp 12,29300 The Old Road,,91350,,,661-2578850,,,,12730,,,http://egis3.lacounty.gov/lms/?p=12730,publish,34.46514826,-118.6026355,2010/11/02 02:50:56+00,,,6380026.68438031,1992201.18942998
-118.646644855771,34.0618841269761,11914,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,County Fire Camp 8,1900 S Rambla Pacifico,,90265,,,310-4566481,,,,12731,,,http://egis3.lacounty.gov/lms/?p=12731,publish,34.06188416,-118.6466448,2010/11/02 02:50:56+00,,,6365817.68622355,1845531.20521148
-118.32611375683,34.3080140862092,11915,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Oak Spring Trail Camp,Oak Spring Trail,,91342,,,818-,,,,12732,,,http://egis3.lacounty.gov/lms/?p=12732,publish,34.30801412,-118.3261137,2010/11/02 02:50:56+00,,,6463188.68078564,1934632.19925323
-118.32119795713,34.4881692865113,11916,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Vasquez Rocks Group Camp,10700 W Escondido Cyn Rd,,91390,,,661-2680840,,,,12733,,,http://egis3.lacounty.gov/lms/?p=12733,publish,34.48816932,-118.3211979,2010/11/02 02:50:56+00,,,6464882.67411681,2000189.19248281
-118.213002156582,34.442856236343,11917,HSIP Freedom Campgrounds,,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Thousand Trails Trailer Camp,Soledad Cyn Rd,,93510,,,661-2691740,,,,12734,,,http://egis3.lacounty.gov/lms/?p=12734,publish,34.44285627,-118.2130021,2010/11/02 02:50:56+00,,,6497450.67492555,1983612.19578123
-118.44019180587,33.979488416678,13047,LA County Department of Beaches and Harbors,,Arts and Recreation,Campgrounds,,Los Angeles County Department of Beaches and Harbors,Marina Del Rey Visitors Information Center,4701 Admiralty Way,,Marina Del Rey,CA,<p>The Visitors Center is open 7 days a week to provide free information for visitors to Marina del Rey and the Los Angeles County beaches. </p>,"<p>Visitors Center: 424-526-7900 </p>
<p>Beaches and Harbors: 424-526-7777 </p>",http://beaches.lacounty.gov,"<a href=""http://www.parks.ca.gov""> California State Parks </a>",,13521,"Burton Chace Park, 13650 Mindanao Way, Marina del Rey, CA 90292<br>
(Community Room available for public rental, barbecue grills, stroller and wheelchair accessible trails, guest boat docks)</br>
Dockweiler Youth Center (room available for conference rental) <br>
12505 Vista del Mar, Los Angeles CA 90245, call 310-726-4131 for information </br>
Anchorage 47 (in-the-water boat slips next to Burton Chace Park) <br>
Call 424-526-7890 for information, or e-mail DMarinaManager@bh.lacounty.gov </br>
Administration Building: 13837 Fiji Way, Marina del Rey CA 90292<br>
(Executive, Asset Management, Administrative Services)</br>
Fiscal: 13575 Mindanao Way, Marina del Rey CA 90292 <br>
(Payments for Lessees, Boat Slips, Dry Storage, Bike Lockers)</br>
Trailers: 13483 Fiji Way, Marina del Rey CA 90292<br>
(Beach Licenses and Permits, Planning, Human Resources, Facilities and Property Maintenance) </br>
<p>
<a href=""http://beaches.lacounty.gov/la-county-beach-bike-path/""> Beach Bike Path </a></p>",90292,http://egis3.lacounty.gov/lms/?p=13521,publish,33.97948845,-118.44019175,2017/07/20 14:59:42+00,info@bh.lacounty.gov,,6428215.37901323,1815207.99190789
-118.723979455945,34.5994326660146,21396,HSIP Freedom Gnis_cultural_fe,240076,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Camp Caula,,,,,,,,,,23651,,,http://egis3.lacounty.gov/lms/?p=23651,publish,34.5994327,-118.7239794,2010/11/02 02:50:56+00,,,6343804.31948923,2041310.58891439
-118.353135456138,34.3538875660779,21402,HSIP Freedom Gnis_cultural_fe,243614,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Honeybee Campground,,,,,,,,,,23657,,,http://egis3.lacounty.gov/lms/?p=23657,publish,34.3538876,-118.3531354,2010/11/02 02:50:56+00,,,6455087.19797289,1951353.89218773
-118.36758025686,34.56887866625,21403,HSIP Freedom Gnis_cultural_fe,238786,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Artesian Spring Campground,,,,,,,,,,23658,,,http://egis3.lacounty.gov/lms/?p=23658,publish,34.5688787,-118.3675802,2010/11/02 02:50:56+00,,,6451013.60671064,2029608.93580855
-118.525084556295,34.6991505655328,21404,HSIP Freedom Gnis_cultural_fe,245273,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Lower Shake Campground,,,,,,,,,,23659,,,http://egis3.lacounty.gov/lms/?p=23659,publish,34.6991506,-118.5250845,2010/11/02 02:50:56+00,,,6403846.37788256,2077228.4265274
-118.402859356458,34.3788865666081,21406,HSIP Freedom Gnis_cultural_fe,244965,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Live Oak Campground,,,,,,,,,,23661,,,http://egis3.lacounty.gov/lms/?p=23661,publish,34.3788866,-118.4028593,2010/11/02 02:50:56+00,,,6440116.0956973,1960507.87650439
-118.74425775555,34.616654165681,21408,HSIP Freedom Gnis_cultural_fe,242503,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Frenchmans Flat Campground,,,,,,,,,,23663,,,http://egis3.lacounty.gov/lms/?p=23663,publish,34.6166542,-118.7442577,2010/11/02 02:50:56+00,,,6337748.51696831,2047622.3499129
-118.636476856196,34.6191541654458,21418,HSIP Freedom Gnis_cultural_fe,240619,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Cienaga Campground,,,,,,,,,,23673,,,http://egis3.lacounty.gov/lms/?p=23673,publish,34.6191542,-118.6364768,2010/11/02 02:50:56+00,,,6370181.4107638,2048309.43252823
-118.353413256938,34.3580540659184,21420,HSIP Freedom Gnis_cultural_fe,241688,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Dutch Louie Campground,,,,,,,,,,23675,,,http://egis3.lacounty.gov/lms/?p=23675,publish,34.3580541,-118.3534132,2010/11/02 02:50:56+00,,,6455008.68369421,1952870.44689739
-118.557307855883,34.6213762656368,21421,HSIP Freedom Gnis_cultural_fe,241957,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Elizabeth Lake Canyon Campground,,,,,,,,,,23676,,,http://egis3.lacounty.gov/lms/?p=23676,publish,34.6213763,-118.5573078,2010/11/02 02:50:56+00,,,6394004.23155639,2048976.66380531
-118.486473056537,34.4563835658911,21424,HSIP Freedom Gnis_cultural_fe,244073,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Joe Scott Boys Camp,,,,,,,,,,23679,,,http://egis3.lacounty.gov/lms/?p=23679,publish,34.4563836,-118.486473,2010/11/02 02:50:56+00,,,6415024.11110447,1988821.8946794
-118.482028355791,34.4580501658022,21428,HSIP Freedom Gnis_cultural_fe,244260,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Kenyon Scudder Boys Camp,,,,,,,,,,23683,,,http://egis3.lacounty.gov/lms/?p=23683,publish,34.4580502,-118.4820283,2010/11/02 02:50:56+00,,,6416366.85448197,1989421.94433232
-118.529806856756,34.6913731658943,21430,HSIP Freedom Gnis_cultural_fe,250856,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Upper Shake Campground,,,,,,,,,,23685,,,http://egis3.lacounty.gov/lms/?p=23685,publish,34.6913732,-118.5298068,2010/11/02 02:50:56+00,,,6402412.09695847,2074405.47646464
-118.572030256714,34.7010948652306,21435,HSIP Freedom Gnis_cultural_fe,249172,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Sawmill Campground,,,,,,,,,,23690,,,http://egis3.lacounty.gov/lms/?p=23690,publish,34.7010949,-118.5720302,2010/11/02 02:50:56+00,,,6389740.14494023,2078013.01157239
-118.560919056728,34.6077657661437,21440,HSIP Freedom Gnis_cultural_fe,251180,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Warm Springs Camp,,,,,,,,,,23695,,,http://egis3.lacounty.gov/lms/?p=23695,publish,34.6077658,-118.560919,2010/11/02 02:50:56+00,,,6392890.17243281,2044029.55460507
-118.867873656054,34.7655362655583,21444,HSIP Freedom Gnis_cultural_fe,254432,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Redtail Canyon Campground,,,,,,,,,,23699,,,http://egis3.lacounty.gov/lms/?p=23699,publish,34.7655363,-118.8678736,2010/11/02 02:50:56+00,,,6301025.37158272,2102101.37874989
-118.819815956408,34.7502591656249,21445,HSIP Freedom Gnis_cultural_fe,254475,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Quail Canyon Campground,,,,,,,,,,23700,,,http://egis3.lacounty.gov/lms/?p=23700,publish,34.7502592,-118.8198159,2010/11/02 02:50:56+00,,,6315412.66990781,2096420.53282814
-118.516751756115,34.4286068656987,21453,HSIP Freedom Gnis_cultural_fe,269968,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Junior Probation Camp Number 4,,,,,,,,,,23707,,,http://egis3.lacounty.gov/lms/?p=23707,publish,34.4286069,-118.5167517,2010/11/02 02:50:56+00,,,6405844.77546056,1978759.05128805
-118.401747856307,34.5613789658174,21454,HSIP Freedom Gnis_cultural_fe,269987,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Bouquet Campground Number Four,,,,,,,,,,23708,,,http://egis3.lacounty.gov/lms/?p=23708,publish,34.561379,-118.4017478,2010/11/02 02:50:56+00,,,6440716.90223847,2026918.99105723
-118.631476455826,34.713038765588,21457,HSIP Freedom Gnis_cultural_fe,269740,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Bear Gulch Camp,,,,,,,,,,23711,,,http://egis3.lacounty.gov/lms/?p=23711,publish,34.7130388,-118.6314764,2010/11/02 02:50:56+00,,,6371900.44603963,2082466.65259948
-118.716756655826,34.7152607655732,21460,HSIP Freedom Gnis_cultural_fe,274219,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Tumble Inn Campground,,,,,,,,,,23714,,,http://egis3.lacounty.gov/lms/?p=23714,publish,34.7152608,-118.7167566,2010/11/02 02:50:56+00,,,6346278.40640455,2083447.16343373
-118.516751756115,34.4286068656987,21475,HSIP Freedom Gnis_cultural_fe,271175,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Forestry Camp Number Four,,,,,,,,,,23729,,,http://egis3.lacounty.gov/lms/?p=23729,publish,34.4286069,-118.5167517,2010/11/02 02:50:56+00,,,6405844.77546056,1978759.05128805
-118.627032056427,34.6352644655279,21476,HSIP Freedom Gnis_cultural_fe,273335,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Rogers Camp,,,,,,,,,,23730,,,http://egis3.lacounty.gov/lms/?p=23730,publish,34.6352645,-118.627032,2010/11/02 02:50:56+00,,,6373059.48702864,2054154.4431479
-118.381747556302,34.5005482663973,21477,HSIP Freedom Gnis_cultural_fe,272496,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Mint Canyon Campground,,,,,,,,,,23731,,,http://egis3.lacounty.gov/lms/?p=23731,publish,34.5005483,-118.3817475,2010/11/02 02:50:56+00,,,6446654.24895956,2004757.94712481
-118.47563895638,34.5658231658443,21479,HSIP Freedom Gnis_cultural_fe,273297,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Road Camp Number Seven,,,,,,,,,,23733,,,http://egis3.lacounty.gov/lms/?p=23733,publish,34.5658232,-118.4756389,2010/11/02 02:50:56+00,,,6418478.46082306,2028633.41807456
-118.654810356106,34.7383152656152,21482,HSIP Freedom Gnis_cultural_fe,271653,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Horse Trail Campground,,,,,,,,,,23736,,,http://egis3.lacounty.gov/lms/?p=23736,publish,34.7383153,-118.6548103,2010/11/02 02:50:56+00,,,6364948.21716197,2091710.26993898
-118.404247656677,34.6283204658146,21483,HSIP Freedom Gnis_cultural_fe,276614,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,San Francisquito Campground,,,,,,,,,,23737,,,http://egis3.lacounty.gov/lms/?p=23737,publish,34.6283205,-118.4042476,2010/11/02 02:50:56+00,,,6440062.27034564,2051283.58012323
-118.806482255606,34.7005392649942,21484,HSIP Freedom Gnis_cultural_fe,276621,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Los Alamos Campground,,,,,,,,,,23738,,,http://egis3.lacounty.gov/lms/?p=23738,publish,34.7005393,-118.8064822,2010/11/02 02:50:56+00,,,6319272.60444513,2078294.01527548
-118.391191856668,34.6099879661863,21485,HSIP Freedom Gnis_cultural_fe,273875,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Spunky Canyon Campground,,,,,,,,,,23739,,,http://egis3.lacounty.gov/lms/?p=23739,publish,34.609988,-118.3911918,2010/11/02 02:50:56+00,,,6443963.80519347,2044596.39369448
-118.442859957087,34.6213763659696,21488,HSIP Freedom Gnis_cultural_fe,273848,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,South Portal Campground,,,,,,,,,,23742,,,http://egis3.lacounty.gov/lms/?p=23742,publish,34.6213764,-118.4428599,2010/11/02 02:50:56+00,,,6428435.63775906,2048805.40004022
-118.45341625692,34.509436765617,21492,HSIP Freedom Gnis_cultural_fe,276567,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Zuni Campground,,,,,,,,,,23746,,,http://egis3.lacounty.gov/lms/?p=23746,publish,34.5094368,-118.4534162,2010/11/02 02:50:56+00,,,6425076.03096122,2008082.34565973
-118.434804456928,34.545824065887,21493,HSIP Freedom Gnis_cultural_fe,276568,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Bouquet Campground,,,,,,,,,,23747,,,http://egis3.lacounty.gov/lms/?p=23747,publish,34.5458241,-118.4348044,2010/11/02 02:50:56+00,,,6430740.18990847,2021299.64730906
-118.431193256247,34.5494349656566,21494,HSIP Freedom Gnis_cultural_fe,276570,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Streamside Campground,,,,,,,,,,23748,,,http://egis3.lacounty.gov/lms/?p=23748,publish,34.549435,-118.4311932,2010/11/02 02:50:56+00,,,6431833.24021581,2022609.04528081
-118.523140856612,34.4216627659943,21518,HSIP Freedom Gnis_cultural_fe,1666712,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Los Angeles County Camp 10,,,,,,,,,,23772,,,http://egis3.lacounty.gov/lms/?p=23772,publish,34.4216628,-118.5231408,2010/11/02 02:50:56+00,,,6403905.01884139,1976241.95035115
-118.556474556153,34.6216540653782,21520,HSIP Freedom Gnis_cultural_fe,1666866,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Prospect Campground,,,,,,,,,,23774,,,http://egis3.lacounty.gov/lms/?p=23774,publish,34.6216541,-118.5564745,2010/11/02 02:50:56+00,,,6394255.48695938,2049076.37226731
-118.411192656289,34.5536014660398,21521,HSIP Freedom Gnis_cultural_fe,1652973,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Bouquet Campground Number Three,,,,,,,,,,23775,,,http://egis3.lacounty.gov/lms/?p=23775,publish,34.5536015,-118.4111926,2010/11/02 02:50:56+00,,,6437861.81214814,2024100.08888665
-118.605086856634,34.6919285655439,21524,HSIP Freedom Gnis_cultural_fe,1655300,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Atmore Meadows Campground,,,,,,,,,,23778,,,http://egis3.lacounty.gov/lms/?p=23778,publish,34.6919286,-118.6050868,2010/11/02 02:50:56+00,,,6379784.64418197,2074735.34555556
-118.445359957102,34.6533193659155,21549,HSIP Freedom Gnis_cultural_fe,1802845,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Los Angeles County Camp 7,,,,,,,,,,23804,,,http://egis3.lacounty.gov/lms/?p=23804,publish,34.6533194,-118.4453599,2010/11/02 02:50:56+00,,,6427735.0220343,2060433.56543215
-118.49758385686,34.6410976656739,21550,HSIP Freedom Gnis_cultural_fe,1802847,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Canyon Meadows Church Camp,,,,,,,,,,23805,,,http://egis3.lacounty.gov/lms/?p=23805,publish,34.6410977,-118.4975838,2010/11/02 02:50:56+00,,,6412007.5731743,2056059.45935097
-118.412026356443,34.3530543664638,21551,HSIP Freedom Gnis_cultural_fe,1802849,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Lacd Fire Camp 9,,,,,,,,,,23806,,,http://egis3.lacounty.gov/lms/?p=23806,publish,34.3530544,-118.4120263,2010/11/02 02:50:56+00,,,6437311.62952147,1951118.32835439
-118.568141656435,34.5622122654321,21557,HSIP Freedom Gnis_cultural_fe,240213,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Canyon Christian Camp,,,,,,,,,,23812,,,http://egis3.lacounty.gov/lms/?p=23812,publish,34.5622123,-118.5681416,2010/11/02 02:50:56+00,,,6390623.21863338,2027463.92992797
-118.433971156293,34.5463796661459,21560,HSIP Freedom Gnis_cultural_fe,276569,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Big Oaks Campground,,,,,,,,,,23815,,,http://egis3.lacounty.gov/lms/?p=23815,publish,34.5463797,-118.4339711,2010/11/02 02:50:56+00,,,6430991.98828939,2021500.75747114
-118.406192556701,34.5580457661813,21568,HSIP Freedom Gnis_cultural_fe,270390,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Chaparral Campground,,,,,,,,,,23823,,,http://egis3.lacounty.gov/lms/?p=23823,publish,34.5580458,-118.4061925,2010/11/02 02:50:56+00,,,6439373.85046263,2025711.34485048
-118.520637755525,34.0813966667622,21575,HSIP Freedom Gnis_cultural_fe,240096,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Camp Josepho,,,,,,,,,,23830,,,http://egis3.lacounty.gov/lms/?p=23830,publish,34.0813967,-118.5206377,2010/11/02 02:50:56+00,,,6404018.50319447,1852410.50017989
-118.354518354993,33.3733613676408,21576,HSIP Freedom Gnis_cultural_fe,240117,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Camp Toyon,,,,,,,,,,23831,,,http://egis3.lacounty.gov/lms/?p=23831,publish,33.3733614,-118.3545183,2010/11/02 02:50:56+00,,,6453411.2698943,1594515.55009156
-118.362856156088,34.1361184666578,21577,HSIP Freedom Gnis_cultural_fe,240127,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Campo De Cahuenga,,,,,,,,,,23832,,,http://egis3.lacounty.gov/lms/?p=23832,publish,34.1361185,-118.3628561,2010/11/02 02:50:56+00,,,6451867.2336123,1872114.68747748
-118.359246656157,34.3005564666277,21597,HSIP Freedom Gnis_cultural_fe,244197,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Karl Holton Camp,,,,,,,,,,23853,,,http://egis3.lacounty.gov/lms/?p=23853,publish,34.3005565,-118.3592466,2010/11/02 02:50:56+00,,,6453173.36321789,1931952.36110897
-118.641196955963,34.1041732664932,21620,HSIP Freedom Gnis_cultural_fe,256036,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Camp Slauson,,,,,,,,,,23876,,,http://egis3.lacounty.gov/lms/?p=23876,publish,34.1041733,-118.6411969,2010/11/02 02:50:56+00,,,6367565.86743847,1860910.14197323
-118.706198255412,34.0872287664143,21622,HSIP Freedom Gnis_cultural_fe,256045,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Camp David Gonzales,,,,,,,,,,23878,,,http://egis3.lacounty.gov/lms/?p=23878,publish,34.0872288,-118.7061982,2010/11/02 02:50:56+00,,,6347845.52498947,1854875.75509189
-118.698420055568,34.0786178663367,21623,HSIP Freedom Gnis_cultural_fe,256046,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Crater Camp,,,,,,,,,,23879,,,http://egis3.lacounty.gov/lms/?p=23879,publish,34.0786179,-118.69842,2010/11/02 02:50:56+00,,,6350178.82019164,1851725.7059458
-118.714809555462,34.085006566807,21624,HSIP Freedom Gnis_cultural_fe,256076,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Salvation Army Camp,,,,,,,,,,23880,,,http://egis3.lacounty.gov/lms/?p=23880,publish,34.0850066,-118.7148095,2010/11/02 02:50:56+00,,,6345232.4626303,1854085.50503197
-118.58425005584,34.0583412667116,21631,HSIP Freedom Gnis_cultural_fe,1669851,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Elkhorn Camp,,,,,,,,,,23887,,,http://egis3.lacounty.gov/lms/?p=23887,publish,34.0583413,-118.58425,2010/11/02 02:50:56+00,,,6384707.80264272,1844126.20441256
-118.933707054938,34.0497298660919,21665,HSIP Freedom Gnis_cultural_fe,1702790,Arts and Recreation,Campgrounds,,US Geological Survey (USGS) & LA County,Leo Carrillo Campground,,,,,,,,,,23920,,,http://egis3.lacounty.gov/lms/?p=23920,publish,34.0497299,-118.933707,2010/11/02 02:50:56+00,,,6278834.70861505,1841791.69595823
