x,y,objectid,source,ext_id,cat1,cat2,cat3,org_name,name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,point_x,point_y
-118.459921055571,33.9907659670717,58545,LA City Recreation and Parks,,Arts and Recreation,Museums and Aquariums,,LA City Department Recreation and Parks,Social And Public Art Resource Center,685 Venice Blvd.,,Venice,CA,"Monday through Friday, 10:00am to 5:00pm; exhibitions on Saturtday, 11:00am to 5:00pm. ","FAX (310) 827-8717,  Service/Intake (310) 822-9560",www.sparcmurals.org,,,59981,"The is a fine arts center for the production, exhibition and preservation of public art.",90291,http://egis3.lacounty.gov/lms/?p=59981,publish,33.990766,-118.459921,2013/06/01 18:50:56+00,,,6422252.79120089,1819338.86586398
-118.283012056775,34.0170879668844,58602,211,,Arts and Recreation,Museums and Aquariums,,www.caamuseum.org,California African American Museum,600 State Dr.,,Los Angeles,CA,,Service/Intake and Administration (213) 744-7432,www.caamuseum.org,,,60026,"The museum provides African American art, history and cultural awareness.",90037,http://egis3.lacounty.gov/lms/?p=60026,publish,34.017088,-118.283012,2013/06/01 18:50:56+00,,,6475906.64878798,1828719.76147223
-118.164714056431,34.1530059665333,58604,211,,Arts and Recreation,Museums and Aquariums,,www.kidspacemuseum.org,Kidspace Children's Museum,480 N. Arroyo Blvd.,,Pasadena,CA,,"Service/Intake and Administration (626) 449-9144,  FAX (626) 449-9985",www.kidspacemuseum.org,,,60027,The museum provides educational exhibits for children.,91103,http://egis3.lacounty.gov/lms/?p=60027,publish,34.153006,-118.164714,2013/06/01 18:50:56+00,,,6511836.56708547,1878103.00194439
-118.35915114655,34.0634006866555,58605,211,,Arts and Recreation,Museums and Aquariums,,www.lacma.org,LACMA (Los Angeles County Museum Of Art),5905 Wilshire Blvd.,,Los Angeles,CA,"Monday, Tuesday, Thursday, 12:00 noon to 8:00pm; Friday, 12:00 noon to 9:00pm; Saturday and Sunday, 11:00am to 8:00pm.  Open on all holidays except Thanksgiving Day and Christmas Day. ","Ticket Sales Service/Intake (323) 857-6010, Membership Service/Intake (323) 857-6151, Director Administrative (323) 857-6001",www.lacma.org,,,60028,"LACMA (the Los Angeles County Museum of Art) has been devoted to collecting works of art that span both history and geography, in addition to representing Los Angeles's uniquely diverse population.",90036,http://egis3.lacounty.gov/lms/?p=60028,publish,34.06340072,-118.35915109,2014/02/21 00:19:45+00,,,6452893.84048297,1845647.46514957
-118.525475055628,34.3759119659126,58608,211,,Arts and Recreation,Museums and Aquariums,,www.hartmuseum.org/,William S. Hart Ranch And Museum,24151 Newhall Ave.,,Newhall,CA,"Spring and Summer Hours:  Wednesday through Sunday, 11:00am to 3:30pm; Fall and Winter Hours:  Wednesday through Friday, 10:00am to 1:00pm; and Saturday and Sunday, 11:00am to 4:00pm. ","FAX (661) 254-6499, Museum Information Service/Intake and Administration (661) 254-4584, Park Information Service/Intake and Administration (661) 259-0855",www.hartmuseum.org/,,,60029,The museum provides museum services and volunteer opportunities for people throughout Los Angeles County.,91321,http://egis3.lacounty.gov/lms/?p=60029,publish,34.375912,-118.525475,2013/06/01 18:50:56+00,,,6403114.05454405,1959596.21723847
-118.394622756188,34.0259157266236,58609,211,,Arts and Recreation,Museums and Aquariums,,www.mjt.org,Museum Of Jurassic Technology,9341 Venice Blvd,,Culver City,CA,,"Service/Intake and Administration (310) 836-6131,  FAX (310) 287-2267",www.mjt.org,,,60030,The museum provides museum services and volunteer opportunities for people throughout Los Angeles County.,90232,http://egis3.lacounty.gov/lms/?p=60030,publish,34.02591576,-118.3946227,2013/06/01 18:50:56+00,,,6442097.01266722,1832046.34044898
-118.179766055799,33.7745729674201,58611,211,,Arts and Recreation,Museums and Aquariums,,www.molaa.org,Museum Of Latin American Art,628 Alamitos Ave.,,Long Beach,CA,,"Service/Intake and Administration (562) 437-1689, Volunteers Service/Intake (562) 437-1689 Ext.119,  FAX (562) 216-4190",www.molaa.org,,,60031,The museum provides museum services and volunteer opportunities to people in Los Angeles County.,90802,http://egis3.lacounty.gov/lms/?p=60031,publish,33.774573,-118.179766,2013/06/01 18:50:56+00,,,6507036.33784081,1740390.90040064
-118.287483055852,34.018417966947,58612,211,,Arts and Recreation,Museums and Aquariums,,fisher.usc.edu,Usc Fisher Museum Of Art,823 Exposition Blvd., ,Los Angeles,CA,,"Service/Intake and Administration (213) 740-4561,  FAX (213) 740-7676",fisher.usc.edu,,,60032,The museum provides museum services for people of all ages in Los Angeles County.,90089,http://egis3.lacounty.gov/lms/?p=60032,publish,34.018418,-118.287483,2013/06/01 18:50:56+00,,,6474553.14952648,1829207.61810806
-118.166825055666,33.7632029671444,58613,211,,Arts and Recreation,Museums and Aquariums,,www.lbma.org,Long Beach Museum Of Art,2300 E. Ocean Blvd.,,Long Beach,CA,,"Service/Intake (562) 439-2119,  FAX (562) 439-3587",www.lbma.org,,,60033,The museum provides museum services for people of all ages in Los Angeles County.,90803,http://egis3.lacounty.gov/lms/?p=60033,publish,33.763203,-118.166825,2013/06/01 18:50:56+00,,,6510962.46056597,1736246.25481856
-118.566771855264,34.0418434470311,58614,211,,Arts and Recreation,Museums and Aquariums,,www.getty.edu,J. Paul Getty Museum - Getty Villa Malibu,17985 Pacific Coast Hwy,,Pacific Palisades,CA,"Monday and Wednesday through Friday, 10:00am to 5:00pm; closed New Year's Day, Independence Day, Thanksgiving and Christmas. ","Service/Intake (310) 440-7300,  TDD (310) 440-7305",www.getty.edu,,,60034,The museum provides museum services for people of all ages in Los Angeles County.,90272,http://egis3.lacounty.gov/lms/?p=60034,publish,34.04184348,-118.5667718,2013/06/01 18:50:56+00,,,6389967.83641396,1838092.1114939
-118.475881255922,34.0869388463183,58615,211,,Arts and Recreation,Museums and Aquariums,,www.getty.edu,The Getty Center,1200 N Getty Center Dr,,Los Angeles,CA,,"Service/Intake and Administration (310) 440-7300,  TDD (310) 440-7305",www.getty.edu,,,60035,The museum provides museum services for people of all ages in Los Angeles County.,90049,http://egis3.lacounty.gov/lms/?p=60035,publish,34.08693888,-118.4758812,2014/05/23 20:45:08+00,,,6417580.44851147,1854360.2029734
-118.483832055334,34.0020409671467,58617,211,,Arts and Recreation,Museums and Aquariums,,www.californiaheritagemuseum.org,California Heritage Museum,2612 Main St.,,Santa Monica,CA,"Wednesday through Sunday, 11:00am to 4:00pm. ","Service/Intake and Administration (310) 392-8537,  FAX (310) 396-0547",www.californiaheritagemuseum.org,,,60036,The museum provides museum services for people of all ages in Los Angeles County.,90405,http://egis3.lacounty.gov/lms/?p=60036,publish,34.002041,-118.483832,2013/06/01 18:50:56+00,,,6415024.36700948,1823476.04951873
-118.443900056121,34.058938966325,58618,211,,Arts and Recreation,Museums and Aquariums,,www.hammer.ucla.edu,Hammer Museum,10899 Wilshire Blvd.,,Los Angeles,CA,,"Service/Intake (310) 443-7000,  Administrative (310) 443-7020",www.hammer.ucla.edu,,,60037,The museum provides museum services for people of all ages in Los Angeles County.,90024,http://egis3.lacounty.gov/lms/?p=60037,publish,34.058939,-118.4439,2013/06/01 18:50:56+00,,,6427218.82490396,1844126.30710265
-118.218165056057,33.866770966911,58620,211,,Arts and Recreation,Museums and Aquariums,,dominguezrancho.org,Dominguez Rancho Adobe Museum,18127 S. Alameda St.,,Rancho Dominguez,CA,,"Service/Intake and Administration (310) 603-0088,  FAX (310) 603-0009",dominguezrancho.org,,,60038,The agency provides museum services for people throughout Los Angeles County.,90220,http://egis3.lacounty.gov/lms/?p=60038,publish,33.866771,-118.218165,2013/06/01 18:50:56+00,,,6495439.05755772,1773967.21513765
-118.288829056605,34.0180189671769,59954,211,,Arts and Recreation,Museums and Aquariums,,www.nhm.org,Los Angeles County Natural History Museum,900 Exposition Blvd.,,Los Angeles,CA,"Monday through Sunday, 9:30am to 5:00pm. ","Director Administrative (213) 763-3302, Security Central Service/Intake (213) 763-3416,  Information Only (213) 763-3466, Group Services Service/Intake (213) 763-3218, School Visits Service/Intake (213) 763-3333",www.nhm.org,,,61124,This is a natural history museum.,90007,http://egis3.lacounty.gov/lms/?p=61124,publish,34.018019,-118.288829,2013/06/01 18:50:56+00,,,6474144.84916197,1829063.58394732
-118.300559955951,34.1192964469256,60034,211,,Arts and Recreation,Museums and Aquariums,,www.griffithobservatory.org,Griffith Observatory,2800 E Observatory Rd,,Los Angeles,CA,,"General Information Service/Intake (213) 473-0800, Sky Report Information Only (213) 473-0880",www.griffithobservatory.org,,,61175,This is a public observatory and planetarium for people of all ages who are interested in astronomy and related sciences.,90027,http://egis3.lacounty.gov/lms/?p=61175,publish,34.11929648,-118.3005599,2013/06/01 18:50:56+00,,,6470700.1841353,1865930.66277206
-118.288276846493,34.2526051365724,60950,LA County Chief Information Office,,Arts and Recreation,Museums and Aquariums,,Little Landers Historical Society,Bolton Hall Museum,10110 Commerce Ave,,Tujunga,CA,Sunday and Tuesday from 1:00pm to 4:00pm.,818-352-3420,http://www.littlelandershistoricalsociety.org/,,,62033,"Bolton Hall Museum is Los Angeles City Historic Monument #2.  The museum has permanent and rotating exhibits on the history of  Rancho Tujunga, which is now known as the communities of Sunland, Tujunga, Shadow Hills, Lake View Terrace and parts of Sun Valley.",91042,http://egis3.lacounty.gov/lms/?p=62033,publish,34.25260517,-118.28827679,2011/10/28 17:13:19+00,littlelanders@verizon.net,,6474557.02058172,1914433.0293498
-118.063513097048,34.0503926372596,60952,LA County Chief Information Office,,Arts and Recreation,Museums and Aquariums,,,American Military Museum,1918 Rosemead Blvd,Whittier Narrows Recreation Area,South El Monte,CA,Friday through Sunday only from 10:00AM to 4:30PM,(626) 442-1776,www.tankland.com,,,62193,"The American Military Museum has been collecting, preserving, restoring, and sharing the largest inter-service collection of military equipment in the Western United States for over 57 years.",91733,http://egis3.lacounty.gov/lms/?p=62193,publish,34.05039267,-118.06351304,2011/10/28 17:13:11+00,Tankland@aol.com,,6542431.03312738,1840725.33523007
-118.121691056289,33.7934719672633,63248,211,,Arts and Recreation,Museums and Aquariums,,,"City Of Long Beach Department Of Parks, Recreation And Marine - Rancho Los Alamitos",5400 Bixby Hill Rd.,,Long Beach,CA,"Monday through Friday, 12:00 noon to 6:00pm; Saturday, 12:00 noon  to 4:00pm. ",Service/Intake (562) 431-3541,www.longbeach.gov/park/,,,70589,The Department provides recreational programs for people of all ages in Los Angeles County.,90815,http://egis3.lacounty.gov/lms/?p=70589,publish,33.793472,-118.121691,2010/11/01 18:50:56+00,,,6524694.65029314,1747242.3066453
-118.278883146149,33.7394160077224,64134,211,,Arts and Recreation,Museums and Aquariums,,,Los Angeles Maritime Museum,Berth 84 - Foot of 6th St.,,San Pedro,CA,"Tuesday through Sunday, 10:00am to 5:00pm; last entry at 4:30pm. ","FAX (310) 832-6537,  Administrative (310) 548-7618",www.lamaritimemuseum.org,,,70987,This is a maritime museum for the City of Los Angeles.,90731,http://egis3.lacounty.gov/lms/?p=70987,publish,33.73941604,-118.27888309,2014/05/23 20:49:20+00,,,6476877.50544205,1727665.02132489
-118.284782656644,34.1483377869815,64291,211,,Arts and Recreation,Museums and Aquariums,,,Los Angeles Zoo,5333 W Zoo Dr,,Los Angeles,CA,"Monday through Sunday, 10:00am to 5:00pm. Closed Christmas Day. ","Service/Intake and Administration (323) 644-4200,  FAX (323) 662-9786, Request Guided Tour/School Tour Service/Intake (323) 644-4211, Volunteer Office Service/Intake (323) 644-4763",www.lazoo.org,,,71086,"The zoo facility provides education services, volunteer opportunities and a public zoo.",90027,http://egis3.lacounty.gov/lms/?p=71086,publish,34.14833782,-118.2847826,2014/07/01 18:44:37+00,,,6475505.41172956,1876485.39428723
-118.133263556513,34.1898539767854,64435,211,,Arts and Recreation,Museums and Aquariums,,,Altadena Community Center,730 E Altadena Dr,,Altadena,CA,"Monday, Friday, 8:00am to 5:00pm; Tuesday, Wednesday, Thusday, 1:00pm to 10:00pm ","Community Center Service/Intake and Administration (626) 398-6174, Community Center FAX (626) 296-1198, Altadena Town Council Service/Intake and Administration (626) 791-9457, Altadena NAACP Service/Intake and Administration (626) 794-7999, Sheriff's Supp",css.lacounty.gov,,,71171,The agency provides community services for people who live in Altadena and the Los Angeles County area.,91001,http://egis3.lacounty.gov/lms/?p=71171,publish,34.18985401,-118.1332635,2010/11/01 18:50:56+00,,,6521369.59920047,1891498.54667556
-118.239094756889,34.055821367099,64570,211,,Arts and Recreation,Museums and Aquariums,,,Chinese American Museum,425 N Los  Angeles St,,Los Angeles,CA,"Tuesday through Sunday, 10:00am to 3:00pm. ","Administration (213) 485-8484,  FAX (213) 485-8238,  Service/Intake (213) 485-8567",www.camla.org,,,71244,"Monday through Friday, 9:00am to 5:00pm.",90012,http://egis3.lacounty.gov/lms/?p=71244,publish,34.0558214,-118.2390947,2010/11/01 18:50:56+00,,,6489248.80550255,1842781.00729981
-118.302121485862,34.1549951465452,66014,LA City Recreation and Parks,,Arts and Recreation,Museums and Aquariums,,LA City Department of Recreation and Parks,LA Live Steamers,5202 Zoo Dr,,Los Angeles,CA,,,http://laparks.org/dos/parks/parks.htm,,,73940,,,http://egis3.lacounty.gov/parks_lms/?p=73940,publish,34.15499518,-118.30212143,2014/07/03 01:53:23+00,,,6470266.6062623,1878923.43337439
-118.30773267664,34.1544159362709,66041,LA City Recreation and Parks,,Arts and Recreation,Museums and Aquariums,,LA City Department of Recreation and Parks,Travel Town Museum,Griffith Park Dr. Near Zoo Dr.,,Los Angeles,CA,,,http://laparks.org/dos/parks/parks.htm,,,73967,,,http://egis3.lacounty.gov/parks_lms/?p=73967,publish,34.15441597,-118.30773262,2014/07/03 01:53:23+00,,,6468568.35834648,1878717.79894315
